ಇದರ ಪ್ರಕಾರ ಒಂದು ಉದ್ಯಮದ ಒಟ್ಟು ಲಾಭ ಮುಖ್ಯವಲ್ಲ.	Idara prakaara ondu udyamada ottu laabha mukhyavalla.
ಇದರ ಸರಳತೆಯ ಕಾರಣದಿಂದಾಗಿ, ಡ್ರೈ ಐಸ್ ಬಾಂಬ್ ಒಂದು ಜನಪ್ರಿಯ ವಿನೋದದ ಚಟುವಟಿಕೆಯಾಗಿದೆ.	Idara saralateya kaaranadindaagi, Dry ice bomb ondu janapriya vinodada chatuvatikeyaagide.
ಬ್ರಿಟನ್‌ನಲ್ಲಿ ೧೭ನೇ ಶತಮಾನದಲ್ಲಿ ಇಂಗ್ಲೀಷ್ ಆಂತರಿಕ ಯುದ್ಧದ ನಂತರ ಊಳಿಗಮಾನ್ಯ ಪದ್ಧತಿಯ ಅಂತ್ಯಕಾಲದಲ್ಲಿ ಉಂಟಾದ ಸಾಮಾಜಿಕ ಮತ್ತು ಸಾಂಸ್ಥಿಕ ಬೆಳವಣಿಗೆಗಳ ಸಹಜಫಲವೇ ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ ಎಂದು ಕೆಲವು ಇತಿಹಾಸಕಾರರು ನಂಬಿದ್ದಾರೆ.	Britainnalli 17ne shtamaanadalli English aantarika yuddhada nantara ooligamaanya paddhatiya antyakaaladali untaada saamaajika mattu saamsthika belavanigegala sahajaphalave kaigaarikaa kraanti endu kelavu itihaasakaararu nambiddaare.
ಇದು ಅವಳಿ ನಕ್ಷತ್ರಗಳಲ್ಲದ ನಕ್ಷತ್ರಗಳ ಸಮೂಹವನ್ನು ನಿರ್ಧರಿಸಲು ಅವಕಾಶ ಮಾಡಿಕೊಡುತ್ತದೆ.	Idu avali nakshatragalallada nakshatragala samoohavannu nirdharisalu avakaasha maadikoduttade.
ಡಿಸೆಂಬರ್ ೧೩ - ಡಿಸೆಂಬರ್ ತಿಂಗಳಿನ ಹದಿಮೂರನೇ ದಿನ. ಗ್ರೆಗೋರಿಯನ್ ಕ್ಯಾಲೆಂಡರ್ ವರ್ಷದಲ್ಲಿನ ೩೪೭ನೇ (ಅಧಿಕ ವರ್ಷದಲ್ಲಿ ೩೪೮ನೇ) ದಿನ.	December 12 - December tingalina hadimoorane dina. Gregorian calendar varshadallina 347ne (adhika varshadalli 248ne) dina.
ಇತೀಚಿಗೆ ಕೈ ಮಗ್ಗದ ಬದಲಿಗೆ ಪವರ್ ಲೂಮ್ ಬಳಕೆಯಾಗುತ್ತಿದೆ.	Itteechige kai maggada badalige power loom balakeyaguttide.
ಎಸ್ಪರ್ಯಾಂಟೊ ಎಂಬ ಲ್ಯಾಟಿನ್ ಪದಕ್ಕೆ ಆಶಾವಾದಿ ಎಂದರ್ಥ.	Esteryanto emba Latin padakke aashaavaadi endartha.
ಸಂಗೀತರೂಪಕಗಳು, ಗೇಯನಾಟಕಗಳು ಬಾನುಲಿ ನಾಟಕಗಳಂತೆ ರೇಡಿಯೋದ ಪ್ರಕಾರದ ಮುಖ್ಯ ಅಂಗಗಳಾಗಿವೆ.	Sangeearoopakagalu, geyanaatakagalu baanuli naatakagalante radioda prakaarada mukhya angagalagive.
ಪುರಾಣ ಇತಿಹಾಸ, ಕಾವ್ಯ, ಶಾಸ್ತ್ರ ಗ್ರಂಥಗಳು ಮತ್ತು ಇತರ ಹಲವು ಮೂಲಗಳಿಂದ ಆರಿಸಿದ ಸುಮಾರು ನೂರೈವತ್ತು ಕಥೆಗಳ ಸಂಕಲನವೇ ‘ನೀತಿಚಿಂತಾಮಣಿ’ (೧೮೮೪).	Puraana itihaasa, kaavya, shaastra granthagalu mattu itara halavu moolagalinda aarisida sumaaru nooraivattu kathegala sankalanave 'Neetichintaamani' (1884)
ಇದಕ್ಕೆ ಉದಾಹರಣೆಯಾಗಿ ಅನೇಕ ವಲಯಗಳು ಸಿದ್ದಪಡಿಸಿರುವ ಪಟ್ಟಿ ಕೆಳಕಂಡಂತಿದೆ.	Idakke udaaharaneyaagi anka valayagalu siddhapadisiruva patti kelakandantide.
ಇದೇ ಕೂಗು ಮತ್ತೆ ಮತ್ತೆ	Ide koogu matte matte
ಡಿಸೆಂಬರ್‌ 2006ರಲ್ಲಿನ ವರದಿಯ ಪ್ರಕಾರ ಎಎಮ್‌ಡಿ, ಗ್ರಾಫಿಕ್ ಕಾರ್ಡ್ ಕೈಗಾರಿಕೆಯಲ್ಲಿ ಮುಖ್ಯ ಪ್ರತಿಸ್ಪರ್ಧಿಯಾದ ಎನ್‌ವಿಡಿಯಯೊಂದಿಗೆ ಗ್ರಾಫಿಕ್ ಕಾರ್ಡ್‌‌ಗಳ ಉದ್ಯಮದಲ್ಲಿ ಆಂಟಿಟ್ರಸ್ಟ್ ಉಲ್ಲಂಘನೆಯ ಸಾಧ್ಯತೆಗಾಗಿ ಮತ್ತು ಬೆಲೆಯನ್ನು ನಿಗಧಿಪಡಿಸಿದ್ಹಕ್ಕಾಗಿ ನ್ಯಾಯಾಂಗ ಇಲಾಖೆಯಿಂದ‌‌ ಸಮನ್ಸ್ ಪಡೆಯಿತು.	December 2006rallina varadiya prakaara AMD, graphic card kaigaarikeyalli mukhya pratispardhiyaada NVDyondige graphic cardgala udyamadalli Antitrust ullanghaneya saadhyategaagi mattu beleyannu nigadhipadisiddakkaagi nyaayaanga ilaakheyinda summons padeyitu.
ಪ್ರತಿ ಅರ್ದ ಸೆಲ್‌ ವಿದ್ಯುತ್ಪ್ರೇರಕ ಶಕ್ತಿ(ಅಥವಾ ಇಎಮ್‌ಎಫ್)ನ್ನು ಹೊಂದಿರುತ್ತದೆ,ಇದನ್ನು ಸೆಲ್‌ನೊಳಗಿಂದ ಹೊರಗೆ ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಿಕ್‌ ವಿದ್ಯುತ್ತಿನ ಸಾಮರ್ಥ್ಯದಿಂದ ಕಂಡುಹಿಡಿಯಲಾಗುತ್ತದೆ.	Prati ardha cell vidyutpreraka shakti(athava EMF)nnu hondiruttade,idannu cellnolaginda horage chalisuva electric vidyuttina saamrthyadinda kanduhidiyalaaguttade.
ಆ ಪಂದ್ಯದಲ್ಲಿ ಬಿಗ್ ಶೊ ಎಂಗಲ್ ನನ್ನು ಸೋಲಿಸಿದನು.	Aa pandyadalli big show Engel nannu solisidanu
ನಂತರದ ದಿನಗಳಲ್ಲಿ, ಇಟಲಿಯ ಖಗೋಳಜ್ಞ ವಿಸೆಂಝೊ ಸೆರುಲ್ಲಿ ನಡೆಸಿದ ಗಮನಾರ್ಹ ಅವಲೋಕನಗಳಿಗೆ ಕೃತಜ್ಞತೆ ಸೂಚಿಸಬಹುದಾದರೂ, ಅದಾಗಲೇ ಪ್ರಸಿದ್ಧಿಯಾಗಿದ್ದ ಕಾಲುವೆಗಳು ನೈಜವಾಗಿ ಕೇವಲ ಭ್ರಮೆಗಳು ಎಂಬುದನ್ನು ವಿಜ್ಞಾನಿಗಳು ಖಚಿತಪಡಿಸಿದರು	Nantara dinagalalli, Italyya khagolagnya Vincenzo Cerulli nadesida gamanaarha avalokanagalige krutagnyate soochisabahudaadaroo, adaagale prasiddhiyagidda kaaluvegalu naijavaagi kevala bhramegalu embudannu vignyanigalu khachitapadisidaru.
ದೇವತೆಗಳು ಹಾಗೂ ಅಸುರರ ನಡುವೆ ಸಮುದ್ರ ಮಂಥನ ನಡೆದು ವಿಷ ಉದ್ಭವವಾದಾಗ, ಅದನ್ನು ಶಿವ ಕುಡಿದ.	Devategalu hagu asurara naduve samudra manthana nadedu isha udbhavavaadaaga, adannu shiva kudida.
ವಿದ್ಯುದ್ರಾಸಾಯನಿಕದ ಮೇಲೆ ಅಧ್ಯಾಯ.	Vidyudraasaayanikada mele adhyaaya.
ಗಾಂಧಿ ನೇತೃತ್ವದ ಪ್ರತೀಕಕ್ಕೆ, ಸ್ವರಾಜ್ ಚಳವಳಿಗೆ ಬೆಂಬಲ ನೀಡಿ ಪರ್ಯಾಯವೊಂದನ್ನು ಟಾಗೋರ್‌ ಒದಗಿಸಲು ಯತ್ನಿಸಿದರು."ಅಸಹಾಯಕತೆ ಮತ್ತು ಅಜ್ಞಾನದ ತೊಳಲಾಟದಿಂದ ನರಳುತ್ತಿರುವ ಹಳ್ಳಿಗಳನ್ನು" 'ಜ್ಞಾನಾಭಿವೃದ್ಧಿ'ಯಿಂದ ಮುಕ್ತವಾಗಿಸುವ, ಮತ್ತು ಇದಕ್ಕಾಗಿ ಸಂಸ್ಥೆಗೆ ನೆರವಾಗುವ ಉದ್ದೇಶದಿಂದ ವಿದ್ವಾಂಸರು, ದಾನಿಗಳು ಮತ್ತು ಅಧಿಕಾರಿಗಳನ್ನು ಬೇರೆ ಬೇರೆ ರಾಷ್ಟ್ರಗಳಿಂದ ನಿಯೋಜಿಸಿದರು.	Gandhi netrutvada prateekakke, Swaraj chalavalige bembala needi paryaayavondannu Tagore odagisalu yatnisidaru."Asahaayakate mattu agnyaanada tolalaatadinda naraluttiruva halligalannu" Gnyaanaabhivruddhi'yinda muktavaagisuva, mattu idakkaagi samsthege neravaaguva uddeshadinda vidvaamsaru, daanigalu, mattu adhikaarigalannu bre bere raashtragalinda niyojisidaru.
ಅವರ ಚರ್ಚೆಗಳನ್ನು ಕೇಳಲು ಸಾರ್ವಜನಿಕರು ದೊಡ್ಡ ಸಂಖ್ಯೆಯಲ್ಲಿ ಹಾಜರಿದ್ದರು..	Avara charchegalannu kelalu saarvajanikaru dodda sankhyeyalli haajariddaru..
ಈ ಇಂಗ್ಲಿಷ್‌ ತಳಿಗಳು ವರ್ಣದ್ರವ್ಯವಿಲ್ಲದೆ ಪೂರಾ ಬಿಳಿ ಬಣ್ಣದ್ದಾಗಿರುತ್ತವೆ.	Ee English taligalu varnadravyavillade pooraa bili bannaddaagiruttade.
ಅದರ ವಾದ ಇಷ್ಟು.	Adara vaada ishtu.
ಅದು "ರೇಡಿಯೊ ಧ್ವನಿಮುದ್ರಕ"ವಾಗಿ ಮಾರಾಟವಾಯಿತು.	Adu "radio dhwanimudraka"vaagi maaraatavaayitu.
ಇನ್ನು ಯಾವುದೇ ರೀತಿಯಲ್ಲಿ ತನ್ನ ಸ್ಥಿತಿಯನ್ನು ಸುಧಾರಿಸಲಸಾಧ್ಯವೆಂಬ ದುಃಸ್ಥಿತಿಗಿಳಿದಾಗ ಯುರೋಪ್ ಮತ್ತು ಅದರ ನಾಗರಿಕತೆಗಳ ಬಗೆಗಾಗಿ ತನಗಿದ್ದ ಎಲ್ಲ ಅಭಿಮಾನವನ್ನೂ ಕಳೆದುಕೊಂಡ.	Innu yaavude reetiyalli tannu sthitiyannu sudhaarisalasaadhyavemba dussthitigilidaaga Europe mattu adara naagareekategala bagegaagi tanagidda ella abhimaanavannu kaledukonda.
ಹಲವರು ಶಾಂತವಾಗಿರುವುದು ಆರೋಗ್ಯಕರ (ಸಂತುಲನ) ಮತ್ತು ಒತ್ತಡವಿರುವುದು ಅಥವಾ ಆತಂಕಗೊಂಡಿರುವುದಕ್ಕೆ ವಿರುದ್ಧವಾದುದು ಎಂದು ಪರಿಗಣಿಸುತ್ತಾರೆ.	Halavaru shaantavaagiruvudu aarogyakara (santulana) mattu ottadaviruvudu athava aatankagondiruvudakke viruddhavaadudd endu pariganisuttaare.
ಪತ್ನಿ, ತಾರಾಬಾಯಿ ಹಾಗೂ ಇಬ್ಬರು ಹೆಣ್ಣುಮಕ್ಕಳ ಜೊತೆಗೆ ವಾಸ್ತವ್ಯ ಹೂಡಿದ್ದರು.	Patni, Taaraabai hagu ibbaru hennumakkala jotege vaastavya hoodiddaru.
ಈ ಒಪ್ಪಂದದ ಪ್ರಕಾರ 1952ರ ಜುಲೈಯಲ್ಲಿ ಯುರೋಪಿನ ಕಲ್ಲಿದ್ದಲು ಮತ್ತು ಉಕ್ಕಿನ ಸಮುದಾಯ ಅಸ್ತಿತ್ವಕ್ಕೆ ಬಂತು.	Ee oppandada prakaara 1952ra Julyyalli Europena kalliddalu mattu ukkina samudaaya astitvakke bantu.
ಶಾಲಾಕ್ಯ ಪದ್ಧತಿಯಲ್ಲಿ, ಕತ್ತಿನ ಬುಡದಿಂದ,ಕಿವಿ, ಮೂಗು, ಕಣ್ಣು, ಬಾಯಿ, ಮುಂತಾದ ಅವಯವಗಳಲ್ಲಿ,ಉತ್ಪನ್ನವಾದ ವ್ರಣವನ್ನು, ಶಾಲಾಕ್ಯ ಯಂತ್ರಪದ್ಧತಿಯಿಂದ,ನಿವಾರಣೆ ಮಾಡಲಾಗುತ್ತಿತ್ತು.	Shaalaakya paddhatiyalli, kattina budadinda,kivi, moogu, kannu, baayi, muntaada avayavagalalli,utpannavaada vranavannu, shaalaakya yantrapaddhatiyinda,nivaarane maadalaaguttittu.
ಗಾಂಧಿಯವರ ಚಂಪಾರಣ್ಯದ ಸತ್ಯಾಗ್ರಹದ ನಂತರ ಪಟೇಲರಿಗೆ ಭಾರತದ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟದಲ್ಲಿ ಜಯ ಗಳಿಸಲು ಗಾಂಧಿ ಸಮರ್ಥರು ಎಂದು ನಂಬಿಕೆಯುಂಟಾಯಿತು.	Gandhiyavara champaaranyada satyaagrahada nantara patelarige bharatada swatantrya horaatadalli jaya galisalu Gandhi samartharu endu nambikeyuntaayitu.
ಈ ಪ್ರವಾಸದ ಸಮಯದಲ್ಲಿಯೇ ಆತನು ತನ್ನ ಪತ್ನಿಯಾಗಲಿದ್ದ ಎಡ್ವಿನಾ ಆಷ್ಲೇಳನ್ನು ಭೇಟಿ ಮಾಡಿದ್ದನು ಹಾಗೂ ನಂತರ ಅವಳ ಮುಂದೆ ವಿವಾಹದ ಪ್ರಸ್ತಾಪವನ್ನಿಟ್ಟಿದ್ದನು.	Ee pravaasada samayadalliye aatanu tanna patniyaagalidda Edwina Ashnelannu bheti maadiddanu hagu nantara avala munde vivaaha prastaapavannittiddanu.
ಪೀಡಿಯಾಟ್ರಿಕ್ ಸರ್ಜರಿ ಭ್ರೂಣಗಳು, ಶಿಶುಗಳು ಮಕ್ಕಳು, ಹದಿಹರೆಯದವರು, ಹಾಗೂ ಯುವ ವಯಸ್ಕರ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ ಒಳಗೊಂಡ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಯ ಒಂದು ಉಪವಿಭಾಗವೆನಿಸಿದೆ.	Paediatric surgery bhroonagalu, shishugalu makkalu, hadihareyadavaru, hagu yuva vayaskara shastrachikitse olagonda shastrachikitseya ondu upavibhaagaveniside/
ಸೋತು ಸತ್ತವರಿಗಿಂತಲೂ ಗೆದ್ದು ಉಳಿದವರೇನು ಹೆಚ್ಚು ಸುಖಪಟ್ಟಂತೆ ಕಾಣುವುದಿಲ್ಲ.	Sotu sattavarigintalu geddu ulidavarenu hecchu sukhapattante kaanuvudilla.
ಅಮ್ಮನಿಗೆ ಸಂಬಂಧಿಸಿದ ಯಾವುದೇ ಪುಣ್ಯಕಾರ್ಯ ನಡೆಸಬೇಕಾದರೂ ಆಸಾದಿ ಅನಿವಾರ್ಯ .	Ammanige sambandhisida yaavude punyakaarya nadesabekaadaru aasaadi anivaarya .
ಮೊದಲಿಗೆ, ಗಣನೀಯ ಪ್ರಮಾಣದಲ್ಲಿ ಹಾನಿಗೊಳಗಾಗಿ ನಂತರ ಅದರ ದುರಸ್ತಿಗೆ ಸಂಬಂಧಿಸಿದ ಅಪೆಲ್ಲಿಕಾನ್‌ನ ಕುಶಲತೆಯಿಲ್ಲದ ಪ್ರಯತ್ನದ ನಂತರವೂ ಮೂಲಪಾಠಗಳ ಸ್ಥಿತಿಯು ಹೆಚ್ಚು ಉತ್ತಮವಾಗಿದೆ.	Modalige, gananeeya pramaanadalli haanigolagaagi nantara adara durastige sambandhisida apelliconna kushalateyillada prayatnada nantaravu moolapaathagalu sthitiyu hecchu uttamavaagide.
ತರುವಾಯ, ಕಾರ್ಮಿಕ ಸಂಘಗಳ ಮ‌ೂಲಕ ದುಡಿಯುವ ವರ್ಗದ ಪರಿಣಾಮಕಾರಿ ರಾಜಕೀಯ ಸಂಘಟನೆಯನ್ನು ಸಾಧಿಸಲಾಯಿತು.	Taruvaaya, kaarmika sanghagala moolaka dudiyuva vargada parinaamakaari raajakiya sanghataneyannu saadhisalaayitu.
ಅಲ್ಲದೇ ಆಯತ, ತ್ರಿಕೋನ, ವೃತ್ತ ಮತ್ತು ಗೋಲಗಳ ಮೇಲ್ಮೈ ವಿಸ್ತೀರ್ಣವನ್ನು ಕಂಡುಹಿಡಿಯುತ್ತಿದ್ದರು; ಎಂದು ರಿಂಡ್ ಮೆಥಮ್ಯಾಟಿಕಲ್ ಪಪೈರಸ್‌ ಮತ್ತು ಮೋಸ್ಕೊ ಮೆಥಮ್ಯಾಟಿಕಲ್ ಪಪೈರಸ್‌‌ನಂತಹ ಮ‌ೂಲಗ್ರಂಥಗಳು ತೋರಿಸುತ್ತವೆ.	Allade aayata, trikona, vrutta mattu golagala mlmai visteernavannu kanduhidiyuttiddaru; endu Rind mathematical Papyrus mattu Moscow mathematical papyrusnantaha moolagranthagalu torisuttave.
ಬೀಜದ ಗಿಡ ಬೆಳೆ ಕೊಡಲು ಹತ್ತು-ಹನ್ನೆರಡು ವರ್ಷ ತೆಗೆದುಕೊಳ್ಳುತ್ತದೆ.	Beejada gida bele kodalu hattu-hanneradu varsha tegedukolluttade.
ಆದೌ ಪಾಂಡವ ಧಾರ್ತರಾಷ್ಟ್ರ ಜನನಂ ಲಾಕ್ಷಾಗೃಹೇ ದಾಹನಂ|	Aadou Paandava dhaartaraashtra jananam lakshaagruhe daahanam|
ಕಾಂತಿಹೀನ ಅವಳಿ ನಕ್ಷತ್ರಕ್ಕೆ ಅಲ್ಗೋಲ್ ಒಂದು ಉತ್ತಮ ಉದಾಹರಣೆಯಾಗಿದೆ.	Kaantiheena avali nakshatrakke Algol ondu uttama udaaharaneyaagide.
ದ್ರವ್ಯ ಹೇಗೆ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ: ಬ್ಯಾಟರಿಗಳು ಹೇಗೆ ಕೆಲಸ ನಿರ್ವಹಿಸುತ್ತವೆ	Dravya hege kaaryanirvahisuttade: Batterygalu hege kelasa nirvahisuttave
ಇದು (ಅಪ್ಪರ್-ಕೃಷ್ಣಾ) ಯೋಜನೆಯಲ್ಲಿ ಪ್ರಮುಖವಾದ ಅಣೆಕಟ್ಟು.	Idu (Upper-Krishna) yojaneyalli pramukhavaada ankattu.
ರಾಜ್ಯ ಸರಕಾರದ ಅತ್ಯುತ್ತಮ ಕಥಾಲೇಖಕ ಪ್ರಶಸ್ತಿ	Raajya sarakaarada atyuttama kathaalekhaka prashasti
ಆ ಸಮಯದಲ್ಲಿ ಹಿಂದೂ ಧರ್ಮದಲ್ಲಿ ಧಾರ್ಮಿಕ ಕ್ರಿಯೆಗಳು ಮೂರ್ತಿಪೂಜೆ, ಅಥವಾ ಮೂರ್ತಿ ಆರಾಧನೆಯನ್ನು ನಿರಾಕರಿಸಿ ತೆಗಳಿದ ಅವರು ವೈದಿಕ ಸಿದ್ಧಾಂತಗಳನ್ನು ಪುನರುಜ್ಜೀವನಗೊಳಿಸುವ ಕಡೆಗೆ ಕೆಲಸ ಮಾಡಿದರು.	Aa samayadalli Hindu dharmadalli Dhaarmika kriyegalu moortipooje, athava moorti aaraadhaneyannu niraakarisi tegalida avaru vaidika siddhaantagalannu punarujjeevanagolisuva kadege kelasa maadidaru.
ಇವುಗಳಲ್ಲಿ ಬಹಳಷ್ಟು ಎಮ್ಮಿ ಪ್ರಶಸ್ತಿ ಗಳಿಗೆ ಯೋಗ್ಯವೆನ್ನುವಂತೆ ಪ್ರಸಾರ ಕಂಡವು.	Ivugalalli bahalashtu Emmi prashasti galige yogyavennuvante prasaara kandavu.
ಚಾರ್ಲೆಸ್ ಬಕ್ಸ್‌ಟನ್ ಗೋಯಿಂಗ್ 1915ರಲ್ಲಿ ಹೀಗೆ ಬರೆಯುತ್ತಾರೆ:	Charles Buxton Going 1915ralli heege bareyuttaare:
ಭಾರತದ ಇತರ ರಾಜ್ಯಗಳಲ್ಲೂ ಆನೆಯಿಂದ ಕೊಲ್ಲುವ ಶಿಕ್ಷೆಯನ್ನು ವಿಧಿಸಲಾಗುತ್ತಿತ್ತು.	Bhaaratada itara raajyagalallu aaneyinda kolluva shiksheyannu vidhisalaaguttittu.
ಒಂದು ವ್ಯವಸ್ಥೆ (ಸಿಸ್ಟಂ) ಹಠಾತ್ ಬದಲಾವಣೆ ಹೊಂದುವ ಸಾಧ್ಯತೆಯನ್ನು ಅಳತೆ ಮಾಡುವ ಅಂಕ (ಎಂಟ್ರೊಪಿ).	Ondu vyavasthe (system) hathaat badalaavane honduva saadhyateyannu alate maaduva anka (entropy).
ನಂತರ 1960 ರಲ್ಲಿ ಸಿಬಿಎಸ್ ತನ್ನ ಉದ್ದಿಮೆಗೆ ತಿರುವು ಕೊಡಲು ಆರಂಭಿಸಿ ಉತ್ತಮ ಕ್ಷೇತ್ರದಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಲು ಹವಣಿಸಿತು.	nantara 1960 ralli CBS tanna uddimege tiruvu kodalu aarambhisi uttama kshetradalli bandavaala hoodalu havanisitu.
ಕೃಚ್ಛ್ರಗಳ ಲಕ್ಷಣದ ಸೂಕ್ಷ್ಮ ಪರಿಚಯ ಮಾತ್ರ ಸದ್ಯದ ಗುರಿ.	Krucchragala lakshanada sookshma parichaya maatra sadyada guri.
ಹೆಸರಾಂತ 'ಸಸ್ಯ ಶಾಸ್ತ್ರಜ್ಞ', 'ಡಾ.ಪಿ.ಕೇಶವ ಭಟ್' ರವರ ಮನೆಯ ಹೆಸರು, 'ಪಳ್ಳತ್ತಡ್ಕ ಕೇಶವ ಭಟ್' ಎಂದು.	Hesaraanta 'sasya shaastragnya', 'Dr.P.Keshava Bhat' ravara maneya hesaru, 'pallattadka Keshava Bhat' endu.
ಜೀವಂತ ಮಾನವ ದೇಹದಲ್ಲಿನ (ಹಾಗೆಯೇ ಇತರ ಅನೇಕ ಪ್ರಾಣಿವರ್ಗಗಳಲ್ಲೂ ಸಹ) ಯಾವುದೇ ಸಂಯುಕ್ತವಾಗಲೀ, ಅದನ್ನು ಪಿಇಟಿ ಐಸೋಟೋಪ್‌ನಿಂದ ರೇಡಿಯೋ ವರ್ಗೀಕರಣ ಮಾಡಲು ಸಾಧ್ಯವಾದಲ್ಲಿ, ಅದರ ಜೈವಿಕ ಪಥವನ್ನು ಪತ್ತೆಹಚ್ಚಲು ಪಿಇಟಿ ತಂತಜ್ಞಾನವನ್ನು ಬಳಸಬಹುದು ಎಂಬುದು ಗಮನೀಯ.	Jeevanta maanava dehadallina (haageye itara aneka praanivargagalallu saha) yaavude samyuktavaagali. Adannu PET isotopeninda radio vargeekarana maadalu saadhyavaadalli, adara jaivika pathavannu pattehacchalu PET tantragnyaanavannu balasabahudu embudu gamaneeya.
ಆರ್ದ್ರ ಸೆಲ್‌ಗಳು ಶುಷ್ಕ ಕೋಶಗಳಿಗೆ ಪೂರ್ವಗಾಮಿಯಗಿರುತ್ತವೆ ಮತ್ತು ಸಾಮಾನ್ಯವಾಗಿ ವಿದ್ಯುದ್ರರಾಯನಶಾಸ್ತ್ರವನ್ನು ಕಲಿಯುವ ಒಂದು ಸಾಧನವಾಗಿ ಬಳಸಲ್ಪಡುತ್ತದೆ.	Aardra cellgalu shushka koshagalige poorvagaamiyaagiruttave mattu saamaanyavaagi vidyudrasaayanashaastravannu kaliyuva ondu saadhanavaagi balasalpaduttade.
ಅವರು ಫ್ರೆಂಚ್ ಮಹಿಳೆ ತೇನಾರನ್ನು ಮದುವೆಯಾದರು, ಮತ್ತು ಅವರಿಗೆ ನರಾಯಣಿ ಎಂಬ ಪುತ್ರಿ ಇದ್ದರು .	Avaru French mahile Tenaarannu maduveyaadaru, mattu avarige naraayani emba putri iddaru .
ಯುಗಧರ್ಮ	Yugadharma
ಬಾಲಿ ಕೂಡ ಈ ದಿನದಂದು ನಡೆಯುತ್ತದೆ, ಇದು ಋತುವಿನ ಬಾಲಿ ಸೇವಾ ಅಂತ್ಯವನ್ನು ಸೂಚಿಸುತ್ತದೆ.	Baali kooda ee dinadandu nadeyuttade, idu rituvina baali sevaa antyavannu soochisuttade.
ಭಾರತದ ಸ್ವಾತಂತ್ರ್ಯ ಹೋರಾಟಗಾರರಲ್ಲೊಬ್ಬರಾದ ಲಾಲ್ ಬಹದ್ದೂರ್ ಶಾಸ್ತ್ರಿ ಅವರ ಜನ್ಮದಿನಾಚರಣೆಯನ್ನೂ ಇದೇ ದಿನ ಆಚರಿಸಲಾಗುತ್ತದೆ.	Bhaaratada swaatantrya horaatagaararallobbaraada Lal Bahaddur Shastri avara janmadinaacharanyannu ide dina aacharisalaaguttade.
ಸರಪಳಿ ಪ್ರಕ್ರಿಯೆಗಳನ್ನು ಜಡೋಷ್ಣ ದೊಡ್ಡ ಪ್ರಮಾಣದಲ್ಲಿ ಸಂಬಂಧಿಸಿದ ರೂಪಗಳು ಶಕ್ತಿಯ ರೂಪಾಂತರ ಪರಿಣಾಮವಾಗಿ ಏಕೆಂದರೆ.	Sarapali prakriyegalannu jadoshna dodda pramaanadalli sambandhisida roopagalu shaktiya roopaantara parinaamavaagi ekendare.
ಕಾರಂತರು ಮತ್ತು ಗಿರೀಶ್ ಕಾರ್ನಾಡ್ ಒಟ್ಟಾಗಿ ವೆಂಕೋಜಿ ರಾವ್ ಅವರ ಮನೆ ಕದ ತಟ್ಟಿದರು.	Karantaru mattu Girish Karnad ottagi Venkoji Rao avara mane kada tattidaru.
ಉದ್ದ ಸು.	Udda su.
ಮಳೆಮಾಪಕಗಳಲ್ಲಿ ಎರಡು ವಿಧ.	Malemaapakagalalli eradu vidha.
ಆದರೆ ಈ ತತ್ತ್ವವನ್ನು ಎಲ್ಲ ಕಡೆಗಳಲ್ಲಿಯೂ ಉಪಯೋಗಿಸಲಾಗುವುದಿಲ್ಲ.	Aadare ee tattvavannu ella kadegalalliyu upayogisalaaguvudilla.
ಯಾರು ಯಾವ ಬದ್ದನ್ನು ಎಷ್ಟು ಹೊಡೆತಗಳಲ್ಲಿ ತುಂಬಿಸಿದರು ಎಂಬುದನ್ನು ಗುರುತು ಮಾಡಿ ಕೊಳ್ಳಲಾಗುತ್ತದೆ.	Yaary yaava baddannu eshtu hodetagalalli tumbisidaru embudannu gurutu maadi kollalaaguttade.
ವಾಟ್ ಅವರ ಏಕಸ್ವಾಮಿತ್ವವು ರಿಚರ್ಡ್ ಟ್ರೆವಿಥಿಕ್, ವಿಲಿಯಂ ಮರ್ಡೊಕ್ ಅಥವಾ ಜೊನಾಥನ್ ಹಾರ್ನ್‌ಬ್ಲೋಯರ್ ಮುಂತಾದ ಸಂಶೋಧಕರು ಸುಧಾರಿತ ಉಗಿ ಯಂತ್ರಗಳನ್ನು ಜಾರಿಗೆ ತರುವುದಕ್ಕೆ ಅಡ್ಡಿಯಾಯಿತು.	Watt avara ekaswaamitvavu Richard Trevithick, William Mardock athava Jonathan Hornblower muntaada samshodhakaru sudhaarita ugi yantragalannu jaarige taruvudakke addiyaayitu.
