ವೈಜ್ಞಾನಿಕ ಪ್ರಯೋಗಗಳಲ್ಲಿ ಗಿನಿಯಿಲಿಗಳ ಬಳಕೆಯು ಸುಮಾರು 17ನೆಯ ಶತಮಾನದಷ್ಟು ಹಿಂದಿನ ಕಾಲದಿಂದಲೂ ರೂಢಿಯಲ್ಲಿದೆ.	10	vaignaanika prayogagalalli giniyiligala balakeyu sumaru 17neya shatamaanadashtu hindina kaaladindalu rudhiyallide.	10	
ಟಿಪ್ಪು ಒಬ್ಬ ಮಹಾನ್ ಹೋರಾಟಗಾರನಾಗಿದ್ದ; ಅವನಿಗೆ ಮೈಸೂರಿನ ಹುಲಿ ಎಂಬ ಬಿರುದಿತ್ತು; ಅವನ ಕಾಲದಲ್ಲಿ ನಮ್ಮ ರಾಜ್ಯ ಸರ್ವಧರ್ಮಗಳ ಶಾಂತಿ-ಸಾಮರಸ್ಯಗಳ ಬೀಡಾಗಿತ್ತು;	16	Tippu obba mahan horaatagaaranaagidda; avanige Mysurina huli emba birudittu; avana kaaladalli namma raajya sarvadharmagala shanthi-saamarasyagala beedaagittu.	16	
ಆತ ಹುಲಿಯ ಜೊತೆ ಕಾದಾಡಿದ್ದ; ಬ್ರಿಟಿಷರ ವಿರುದ್ಧ ಯುದ್ಧದಲ್ಲಿ ಹೋರಾಡುತ್ತ ವೀರಮರಣವನ್ನಪ್ಪಿದ – ಮುಂತಾದ ಕತೆಗಳನ್ನು ನಾವು ಪಠ್ಯದಲ್ಲಿ ಓದಿದ್ದೆವು.	15	aatha huliya jothe kaadaadidda; britishara viruddha yuddhadalli horaadutta veeramaranavannappidda - munthaada kategalannu naavu pathyadalli odiddevu.	15	
IPOನಲ್ಲಿ ಷೇರು ವಿತರಣೆ ಕಂಪೆನಿಯು ಷೇರು ಮಾರಾಟ ಒಪ್ಪಂದದಾರ(ಅಂಡರ್‌ರೈಟರ್) ಸಂಸ್ಥೆಯ ನೆರವನ್ನು ಪಡೆಯಬಹುದು.	10	IPOnalli sheru vitharane kampeniyu sheru maaraata oppandadaara(underwriter) samstheya neravannu padeyabahudu.	10	
ಇದು ಮೊಟಕಾಗಿರುವುದರಿಂದ ರಕ್ಷಣಾತ್ಮಕ ಬ್ಯಾಟುಗಾರಿಕೆಗೆ ಇದು ಅಷ್ಟೊಂದು ಉಪಯುಕ್ತವಾಗಿಲ್ಲ ಮತ್ತು ಒಂದು ಹತ್ತಿರದೆಸೆತದ ಚೆಂಡನ್ನು (ಷಾರ್ಟ್‌ಬಾಲ್‌) ಎದುರಿಸುವಾಗು ಇದು ಅದೇ ರಕ್ಷಣೆಯನ್ನು ಒದಗಿಸುವುದಿಲ್ಲ.	17	idu motakaagiruvudarinda rakshanaatmaka byaatugaarikege idu ashtondu upayuktavagilla mattu ondu hattiradesetada chendannu (shortball‌) edurisuvaagalu idu ade rakshaneyannu odagisuvudilla.	17	
ಬಳಕೆಯಲ್ಲಿರುವ ಭಾಷೆಯಲ್ಲಂತೂ ಈ ಮಾತು ಸತ್ಯ.	5	balakeyalliruva bhaasheyallanthu ee maathu satya.	5	
ಇದು ಜೀವವೈವಿಧ್ಯತೆಯ ಸಂರಕ್ಷಣೆಯ ಅಧ್ಯಯನ ಮತ್ತು ಅಭ್ಯಾಸವನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸುವ ಉದ್ದೇಶವನ್ನು ಹೊಂದಿದೆ.	9	idu jeevavaividhyateya samrakshaneya adhyayana mattu abhyaasavannu abhivruddhipadisuva uddeshavannu hondide.	9	
ಕಟ್ಟೆಯ ಅಡಿಪಾಯ ಮೇಲಿನ ಕಲ್ಲಿನ ಕೆಳಕ್ಕೆ ಇಳಿಯದ ಹಾಗಿರಬೇಕು.	7	katteya adipaaya melina kallina kelakke iliyada haagirabeku.	7	
ಕೊನೆಯ ಇಬ್ಬರು ಆಟಗಾರರ ಆಯ್ಕೆ, ಪ್ರತಿಭೆ, ನಿರ್ವಹಣೆಗಳನ್ನು ಗಮನಿಸಿ, ಅಂತಿಮ ಪಟ್ಟಿಯನ್ನು ತಯಾರಿಸಲಾಗುವುದು.	10	koneya ibbaru aatagaarara aayke, prathibhe, nirvahanegalannu gamanisi, anthima pattiyannu tayaarisalaaguvudu.	10	
ಇದರ ಮಾರಾಟದಿಂದ ಸರ್ಕಾರಕ್ಕೆ ಸಾಕಷ್ಟು ಆದಾಯವಿದೆ.	5	idara maaraatadinda sarkaarakke saakashtu aadaayavide.	5	
ಆ ಸಂಘರ್ಷದಲ್ಲಿ ಬ್ರಿಟನ್ ಬಹುತೇಕ ಯುದ್ಧವು ಸಾಗರೋತ್ತರ ನಡೆಯುವುದರಲ್ಲಿ ಫಲಿತಾಂಶ ಒದಗಿಸಿತು.	9	aa sangharshadalli Britan bahutheka yuddhavu saagarottara nadeyuvudaralli phalithaamsha odagisitu.	9	
ಕೆಲವು ಚಿಕ್ಕಪುಟ್ಟ ವಿವಾದಗಳೊಡನೆ ಹಾಕ್-ಐ ತಂತ್ರಜ್ಞಾನವನ್ನು ೨೦೦೭ ದುಬೈ ಟೆನ್ನಿಸ್ ಚಾಂಪಿಯನ್‌ಶಿಪ್ನಲ್ಲಿ ಬಳಸಲಾಯಿತು.	10	kelavu chikkaputta vivaadagalodane Hawk-I tantragnaanavannu 2007 dubai tennis championshipnalli balasalaayithu.	10	
ನವಜಾತ ಮರಿಗಳು ಗರಿಗಳಿಲ್ಲದೆ ಬೋಳು ಮೈಯನ್ನು ಹೊಂದಿರುತ್ತವೆ.	6	navajaatha marigalu garigalillade bolu maiyannu hondiruttave.	6	
ಇದರ ಕೇಂದ್ರ ಕಛೇರಿ ವಿಜಯಪುರ ನಗರದಲ್ಲಿದೆ.	5	idara kendra kacheri Vijayapura nagaradallide.	5	
ಇದರಿಂದ ಅವರು ಕುಸಿದು ಬೀಳುತ್ತಾರೆ.	4	idarinda avaru kusidu beeluttaare.	4	
ವೇದಗಳ ಆರಂಭ ಕಾಲದಲ್ಲಿ ಮೊದಲಾದ ಆ ಶಿಕ್ಷಣ ಮಧ್ಯಯುಗಗಳ ವರೆಗೂ ನಡೆದುಕೊಡು ಬಂದು ಮುಸಲ್ಮಾನರ ದಾಳಿಗೆ ಸಿಕ್ಕು ನಾಮಾವಶೇಷವಾಯಿತು.	14	vedagala aarabha kaaladalli modalaad aa shikshana madhyayugagala varegoo nadedukondu bandu musalmaanar daalige sikku naamavasheshavaayitu.	14	
೨೦೦೫ರಲ್ಲಿ ಮೋಹನ್ ಲಾಲ್ ಸತ್ಯನ್ ಅಂತಿಕಾದ್ ನಿರ್ದೇಶಿಸಿದ ರಾಸತಂತ್ರಂ ಚಿತ್ರದಲ್ಲಿ ನಟಿಸಿದರು, ಇದು ಮತ್ತೊಂದು ದಾಖಲೆ ಸಾಧಿಸಿದ ಮತ್ತು ಗಲ್ಲಾಪೆಟ್ಟಿಗೆಯಲ್ಲಿ ಅಪಾರ ಹೆಸರು ಗಳಿಸಿದ ಚಿತ್ರವಾಯಿತು.	19	2005ralli Mohan Lal Satyan Antikaad nirdeshishida Raasatantram chitradalli natisidaru, idu mattondu daakhale saadhisida mattu gallapettigeyalli apaar hesaru galisida chitravaayitu.	19	
೨೦ನೇ ಶತಮಾನದ ಮೊದಲ ಭಾಗದಲ್ಲಿ ಭಾರತೀಯ ಭಾಷೆಗಳಲ್ಲಿ ಒಂದು ಪುನರುತ್ಥಾನದ ರೀತಿಯ ಬದಲಾವಣೆ ನಡೆಯಿತು.	11	20ne shatamaanadalli modala bhaagadalli bhaarateeya bhaashegalalli ondu punaruthaanada reetiyalli badalaavane nadeyitu.	11	
ಫಿಲಿಪ್ಸ್ ರೇಡಿಯೊ ವಿಮೋಚನೆಯ ನಂತರ ಆರಂಭವಾಗಲಿಲ್ಲ.	5	Philips redio vimochaneya nantara aarambhavaagalilla.	5	
ಭೂಮಿಯ ಸುತ್ತ ಒಂದೂವರ ಬಾರಿ ಸುತ್ತಿದ ನಂತರ ಚಂದ್ರನತ್ತ ಹಾರಿತು.	8	bhoomiya sutta ondoovara baari suttida nantara chandranatta haaritu.	8	
ಉಡಲ್ದ ತುಡರ್.	2	Udalda Tudar	2	
ಕೀನ್ಯಾದಲ್ಲಿ ಐರ್ಲೆಂಡ್ ನ ನಿರಾಶದಾಯಕ ವಿಶ್ವ ಕ್ರಿಕೆಟ್ ಸರಣಿ ಕಾರ್ಯಾಚರಣೆಯಲ್ಲಿ ಭಾಗವಹಿಸುವುದರೊಂದಿಗೆ, ಒ'ಬ್ರೇನ್ ಯಶಸ್ವಿವ್ಯಕ್ತಿಯಾಗಿದ್ದಾರೆ. ಪಂದ್ಯಾವಳಿಯ ಅವರ ಎರಡನೆ ಆಟದಲ್ಲಿ, ಬರ್ಮುಡದ ವಿರುದ್ಧ ಒ'ಬ್ರೇನ್ ೨ ಓವರ್ ಗಳಿಗೆ ೩೮	22	Kenyadalli ireland na niraashadaayaka vishwa cricket sarani kaaryaacharaneyalli bhaagavahisuvudarondige, O'brien yashaswi vyaktiyaagiddare. Pandyaavaliya avara eradane aatadalli Barmudaada viruddha O'brien 2 over galige 38	23	ಯಶಸ್ವಿವ್ಯಕ್ತಿಯಾಗಿದ್ದಾರೆ. = ಯಶಸ್ವಿ ವ್ಯಕ್ತಿಯಾಗಿದ್ದಾರೆ.
ರನ್ ಗಳನ್ನು ಕೊಡುವ ಮೂಲಕ, ಮಧ್ಯಮ ಕ್ರಮದ ಬ್ಯಾಟ್ಸ್ ಮನ್ ಡೇವಿಡ್ ಹೆಂಪ್ ಮತ್ತು ಲಿಯೊನೆಲ್ ಕ್ಯಾನ್ ರವರ ವಿಕೆಟ್ ಗಳನ್ನು ಉರುಳಿಸುವುದರೊಂದಿಗೆ ಅವರ ವೃತ್ತಿಜೀವನದ ಅತ್ಯುತ್ತಮ ಆಟವನ್ನು ಆಡಿದ್ದಾರೆ.	22	run galannu koduva moolaka, madyama kramada bats men david hemp mattu liyonel kyan ravar wicket galannu urulisuvudarondige avar vruttijeevanada atyuttama aatavannu aadiddare.	22	
ಬೆಳಗ್ಗೆ ಸೂರ್ಯ ಹುಟ್ಟಿದ ಎರಡೂವರೆ ಮೂರು ಗಂಟೆಯ ಅವಧಿಯಲ್ಲಿ ಬಿಸಿಲು ತೀಕ್ಷ್ಣವಾಗಿರುವ ಸಮಯ ಚಿಟ್ಟೆ ಕೋಶದಿಂದ ಹೊರಬರುವ ಸಮಯ.	14	beligge soon huttida eradoovare mooru ganteya avadhiyalli bisilu teekshnavaagiruva samayadalli chitte koshadinda horabaruva samaya.	14	
ಅವು ಪ್ರಕ್ಷಿಪ್ತವೆಂದೂ ,ನಂತರ ಸೇರಿಸಿರುವುದೆಂದೂ ಅವರ ಅಭಿಪ್ರಾಯ.	6	avu prakshiptavendoo, nantara serisuvudendoo avar abhipraaya.	6	
ಕೆಲವು ಸಂದರ್ಭಗಳಲ್ಲಿ, ಕೇಂದ್ರಾಡಳಿತವು ಕಾನೂನು ನಡೆಸುವ ಮತ್ತು ನ್ಯಾಯ ಒದಗಿಸುವ ಕೆಲಸಗಳೆರಡನ್ನೂ ಮಾಡುತ್ತಿತ್ತು.	10	kelavu sandarbhagalalli, kendraadalitavu kaanoonu nadesuva mattu nyaaya odagisuva kelasagaleradannooo maaduttittu.	10	
ನಂತರ ಜನವರಿಯಲ್ಲಿ, ಸಿಬಿಎಸ್ ಈ ಸರಣಿಗೆ ಸಂಬಂಧಿಸಿದ ನಾಲ್ವರನ್ನು ತರಾಟೆಗೆ ತೆಗೆದುಕೊಂಡು ಈ ಸುದ್ದಿ ಸಿದ್ದಪಡಿಸುವ ವಿಭಾಗದಲ್ಲಿನ ಸಿಬ್ಬಂದಿ ಮೇಲೆ ತೀವ್ರ ಕ್ರಮಕ್ಕೆ ಮುಂದಾಯಿತು.	18	nantara januaryiyalli, CBS ee saranige sambandhisida nalvarannu taraatege tegedukondu ee suddi siddapadisuva vibhaagadallina sibbandi mele teevra kramakke mundaayitu.	18	
ಇವನ ತಂದೆ ಭೀಮಪ್ಪಯ್ಯ ಮತ್ತು ತಾಯಿ ಅಬ್ಬಣಬ್ಬೆ.	6	ivana tande Bhimappayya mattu taayi Abbanabbe.	6	
ಇತರರಿಗೆ ಜ್ಞಾನ, ಸಾಮರ್ಥ್ಯಗಳು ಅಥವಾ ಮೌಲ್ಯಗಳನ್ನು ಪಡೆಯಲು ಸಹಾಯಮಾಡುವ ವ್ಯಕ್ತಿಯಾದ ಉಪಾಧ್ಯಾಯ	9	itararige jnaan, saamarthyagalu athavaa moulyagalannu padeyalu sahaayamaaduva vyaktiyaad Upaadhyaaya	9	
ಪಕ್ಷದ ಹಲವಾರು ಪ್ರಬಲ ಗುಂಪುಗಳು ಇವನ ಅಭ್ಯರ್ಥಿತನವನ್ನು ವಿರೋಧಿಸುತ್ತಿದ್ದುವು.	7	pakshada halavaaru prabala gumpugalu ivana abhyarthitanavannu virodhisuttidduvu.	7	
ಅರ್ಬೆಬರ್ಡ್ ಮ್ಯಾಕ್‍ಲೀಷ್‍ನ ಫಾಲ್ ಆಫ್ ದಿ ಸಿಟಿ ಎಂಬ ನಾಟಕದಿಂದ ಬಾನುಲಿ ನಾಟಕ ರೂಪ ತಾಳಿತು ಎಂದು ಹೇಳುತ್ತಾರೆ.	14	Arbebird Macklishna Fall of the City emba naatakadinda baanuli naataka roopa taalitu endu heluttare.	14	
೧೬೦೦ರಲ್ಲಿ ಇಂಗ್ಲೆಂಡಿನಲ್ಲಿ ಚಕ್ರಾದಿಪತ್ಯ ಸ್ಥಾಪಿಸಿದ ಕೂಡಲೇ ರಂಗಶಾಲೆಗಳ ಪುನಃ ತೆರೆದವು.	8	1600ralli englandinalli chakraadhipatya sthaapisida koodale rangashaalegala punaha teredavu.	8	
ಅನೇಕ ಶಿಕ್ಷಣ ಸಂಸ್ಥೆಗಳನ್ನು ಸ್ಥಾಪಿಸಿದರು.	4	aneka shikshana samsthegalannu staphisidaru.	4	
ಒಂದು ತಿಂಗಳು ನಂತರ ಆರ್ಮಗೆಡ್ಡೋನ್ ನಲ್ಲಿ ಕುರ್ಟ್ ಎಂಗಲ್ ಗೆ ತನ್ನ ಪದವಿಯನ್ನು ಕಳೆದುಕೊಂಡನು.	11	ondu tingalu nantara Armgeddon nalli Kurta Angel ge tanna padaviyannu kaledukondanu.	11	
ಒಪ್ಪಂದ ಕಾಸ್ಟಿಂಗ್ ವಿಶೇಷ ವೈಶಿಷ್ಟ್ಯಗಳು ಕೆಳಗಿನಂತಿವೆ:	5	oppanda kaasting vishesha vaishishtyagalu kelaginantive:	5	
ಮುಂದೆ ಚೇಳಿಗೂ ಸ್ಥಿರನಕ್ಷತ್ರ ಪದವಿ ಪ್ರಾಪ್ತವಾಯಿತು.	5	munde cheligoo sthiranakshatra padavi simpadisalaaguttade.	5	
ಸ್ಥಳೀಯ ಜನರ ಮೂಲಕ ಔಷಧೀಯ ಉದ್ದೇಶಗಳಿಗಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ.	6	sthaleeya janara moolaka oushadheeya uddheshagaligaagi balasalaaguttade.	6	
ಕೀಟನಾಶಕವನ್ನು ಹೆಲಿಕಾಪ್ಟರುಗಳಿ೦ದ ಸಿ೦ಪಡಿಸಲಾಗುತ್ತದೆ.	3	keetanaashakavannu helicopterugalinda simpadisalaaguttade.	3	
೧೯೩೦ರಲ್ಲಿ ಗುಬ್ಬಿ ವೀರಣ್ಣರವರಿಗಾಗಿ ‘ಹರಿಮಾಯ’ ಚಿತ್ರವನ್ನು ನಿರ್ದೇಶಿಸಿ ಜೊತೆಗೆ ಅದರಲ್ಲಿ ನಟಿಸಿದ್ದರು.	9	1930ralli Gubbi Veerannaravarige 'Harimaaya' chitravannu nirdeshisi jotege adaralli natisiddaru.	9	
ಇದರಡಿಯಲ್ಲಿ ಕ್ಯಾಂಪ್ಬೆಲ್ರವರ ಬಿಜಾಪುರ, ಧಾರವಾಡ, ಬೆಳಗಾವಿ, ಉತ್ತರ ಕನ್ನಡ ಗೆಜೆ಼ಟಿಯರ್ಗಳು, ಸ್ಟರ್ರಕ್ ಹಾಗೂ ಸ್ಟುವರ್ಟ್ ಅವರ ದಕ್ಷಿಣ ಕನ್ನಡ ಜಿಲ್ಲಾ ಮ್ಯಾನ್ಯುಯಲ್ಗಳು, ಕೆಲ್ಸೆಲ್ ಹಾಗೂ ಫ್ರಾನ್ಸಿಸ್ ಅವರ ಬಳ್ಳಾರಿ ಜಿಲ್ಲಾ ಗೆಜೆ಼ಟಿಯರ್ಗಳು ಹಾಗೂ ಬಿ.	25	idaradiyalli kyaambelravara Bijapur, Dharawada, Belagavi, Uttara Kannada gazateergalu, Starak haagoo Stuwart avar dakshina kannada jillaa manual, Kelsel haagoo Fransis avar Ballary jilla gazeteergalu haagoo b.	25	
ಗಂಡುಡುಗೆ ಧರಿಸಿದ ರಾಣಿ ಸೇನೆಯ ಮುಂಭಾಗದಲ್ಲೇ ನಿಂತಳು.	6	ganduduge dharisida raani seneya mumbhaagadalle nintalu.	6	
ವರಾಹಗಿರಿ ವೆ೦ಕಟ ಗಿರಿಯವರು (ವಿ ವಿ ಗಿರಿ)ಎರಡು ಅವಧಿಯಲ್ಲಿ ಭಾರತದ ರಾಷ್ಟ್ರಪತಿಗಳಾಗಿದ್ದರು.	9	Varaahagiri Venkata Giriyavaru (v v giri) eradu avadhiyalli bharatada raashtrapatigalaagiddaru.	10	(ವಿ ವಿ ಗಿರಿ)ಎರಡು = (ವಿ ವಿ ಗಿರಿ) ಎರಡು
ಇದು ಒಂದು ಬಾಹ್ಯಾಕಾಶ ಮಾನವಚಾಲಿತ ನೌಕೆ.	5	idu ondu baahyaakaasha maanavachalita nouke.	5	
ಸ್ತ್ರೀ ಪರಪುರುಷನೊಡನೆ ಸಂಸರ್ಗ ಮಾಡಿದುದರ ಪ್ರಾಯಶ್ಚಿತ್ತಕ್ಕೆ ಈ ವ್ರತವನ್ನು ಆಚರಿಸಬೇಕೆಂದು ಆತ ಹೇಳುತ್ತಾನೆ.	10	stree purusharodane samsarga maadidudar prayaschitwakke ee vrutavannu aacharisabekendu aata heluttane.	10	
ರಾಜಕೀಯ ವಿರೋಧಿಗಳನ್ನು ಟಿಪ್ಪು ಹಿಂಸಿಸಿರಬಹುದು.	4	rajakeeya virodhigalannu tippu himsisirabahudu.	4	
ಆದ್ದರಿಂದ ಪಾಂಡಿತ್ಯದ ಭಾರವನ್ನು ತೊರೆದು ಕೇವಲ ಉಪಾಸಕನಾಗಿ ಅತ್ಯಂತ ನಮ್ರತೆಯಿಂದ ಗೀತೆಯನ್ನು ಮೊರೆಹೊಕ್ಕಾಗ ಅದರಷ್ಟು ಸುಲಭಸಾಧ್ಯವಾದ ಧಾರ್ಮಿಕ ಗ್ರಂಥ ಮತ್ತೊಂದಿಲ್ಲ ಎಂಬುದು ಅವರಿಗೆ ಅರಿವಾಯಿತು.	18	aaddarinda paandityad bhaaravannu toredu kevala upaasakanaagi atyanta namrateyinda geeteyannu morehokkaag adarashtu sulabhasaadhyavaad dhaarmika grantha mattondilla embudu avarige arivaayitu.	18	
ಎಲ್ಲಿ ಲೆಡ್ ಸಲ್ಫೇಟ್ ಪ್ಲೇಟ್‌ಗಳ ಮೇಲೆ ನಿರ್ಮಿತವಾಗುತ್ತದೆಯೋ ಮತ್ತು ಚಾರ್ಜ್ ಲೆಡ್ ಆಕ್ಸೈಡ್ (ಸಕಾರಾತ್ಮಕ ಪ್ಲೇಟ್) ಮತ್ತು ಪೂರ್ತಿಯಾಗಿ ಲೆಡ್ (ನಕಾರಾತ್ಮಕ ಪ್ಲೇಟ್) ಆಗಿ ಬದಲಾಗುವ ಸಮಯದಲ್ಲಿ ಅಲ್ಲಿ ಇದು ಒಂದು ಪ್ರಕ್ರಿಯೆಯಾಗಿರುತ್ತದೆ.	24	elli led salphet plategala mele nirmitavaaguttadeyo mattu poortiyaagi charge led oxide (sakaratmaka plate) mattu poortiyaagi led (nakaratmaka plate) aagi badalaaguva samayadalli alli idu prakriyeyaagiruttade.	24	
ಔಷಧಗಳ ಗ್ರಹಣವು, ಇದು ಸಂಗ್ರಹಗೊಳ್ಳುವ ಅಂಗಾಂಶಗಳಲ್ಲಿ, ಮತ್ತು ಇದರ ನಂತರದ ತೆಗೆದು ಹಾಕುವಿಕೆಗಳಲ್ಲಿ, ಹಳೆಯ ತಂತ್ರಗಾರಿಕೆಗಳಾದ ಅದೇ ರೀತಿಯಾದ ಮಾಹಿತಿಗಳನ್ನು ಪಡೆಯಲು ಪ್ರಾಣಿಗಳನ್ನು ಕೊಲ್ಲುವುದು ಮತ್ತು ಅಂಗವಿಚ್ಛೇದಿಸುವುದಕ್ಕಿಂತ ಇದು ಹೆಚ್ಚು ವೇಗವಾಗಿ ಮತ್ತು ವೆಚ್ಚ ಪರಿಣಾಮಕಾರಿಯಾಗಿ ಪರಿಶೀಲಿಸಬಹುದಾಗಿದೆ.	27	oushadhagala grahanavu, idu sangrahagolluva angaanshagalalli, mattu idara nantarada tegedu haakuvikegalalli, haleya tantragaarikegalaad ade reetiyaada maahitigalannu padeyalu praanigalannu kolluvudu mattu angavicchedisuvudakkinta idu hecchu vegavaagi mattu veccha parinaamakaariyaagi parishilisabahudagide.	27	
ನಂತರ-ಸ್ಮೇಕ್ ಡೌನ್!	2	nantara-smek down!	2	
ಸರ್ಕಾರ ಮತ್ತು ಸ್ಥಳೀಯ ಯೋಜನೆಗಳಿಂದ ೧೯ನೇ ಶತಮಾನದಲ್ಲಿ ಕಾಲಕ್ರಮೇಣ ನಗರಗಳು ಸ್ವಚ್ಛ ಸ್ಥಳಗಳಾಗಿ ರೂಪುಗೊಂಡು ಬಡವರ ಸ್ಥಿತಿಗತಿ ಸುಧಾರಿಸಿತು.	14	sarkaar mattu sthaleeya yojanegalinda 19ne shatamaanadalli kaalakramena nagaragalu swaccha sthalagalaagi roopugondu badavar sthitigati sudhaarisitu.	14	
ಜಲ ಅಗ್ನಿಯಲ್ಲಿ ಅಡಗಿತ್ತು, ಅಗ್ನಿ ವಾಯುವಿನಲ್ಲಿ ಅಡಗಿತ್ತು,	6	jala agniyalli adagittu, agni vaayuvinalli adagittu.	6	
ಫಿಲಿಪ್ಸ್ ಪ್ರಮುಖ ಗೃಹಬಳಕೆ ವಸ್ತುಗಳನ್ನು ಕೂಡ (ವೈಟ್‌ಗೂಡ್ಸ್) 'ಫಿಲಿಪ್ಸ್' ಹೆಸರಿನಲ್ಲಿ ಮಾರಾಟ ಮಾಡಿತು.	10	Philips pramukha grahabalake vastugalannu kooda (whitegoods) 'Philips' hesarinalli maaraata maaditu.	10	
ಆ ಪತ್ರಿಕೆಗೆ ಎಸ್.	3	aa patrikege s.	3	
ಪ್ರತಿಯೊಂದರಲ್ಲಿಯೂ ಒಂದು ಸಂಮರ್ದಕ ಇರುವುದು.	4	pratiyondaralliyoo ondu sammardaka iruvudu.	4	
ಎಲೆಯ ನೋಟವು ಕಹಿಯಾದ ಬೇವಿನ ಮರದ ಎಲೆಗಳ ಹಾಗೆ ಇರುವುದರಿಂದ ಕನ್ನಡದಲ್ಲಿ ಇದನ್ನು "ಕರಿ ಬೇವು" ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ.	14	eleya notavu kahiyaada bevin marada elegala haage iruvudarinda kannadadalli idannu kari bevu endu kareyalaaguttade.	14	
ಆಲಮಟ್ಟಿ ಜಲಾಶಯದ ಹಿನ್ನೀರು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ನಾರ್ವೆ ದೇಶದ ಮಾದರಿಯಂತೆ ತಡೆಗೋಡೆ ನಿರ್ಮಿಸುವ ಸಂಬಂಧ ಭಾರತೀಯ ವಿಜ್ಞಾನ ಸಂಸ್ಥೆಯ ತಜ್ಞರ ಸಹಕಾರದೊಂದಿಗೆ ಈಗಾಗಲೇ ಸಮೀಕ್ಷೆ ನಡೆಸಲಾಗಿದೆ ಎಂದು ಕೃಷ್ಣಾ ಮೇಲ್ದಂಡೆ ಯೋಜನೆಯ ಪುನರ್ವಸತಿ ಆಯುಕ್ತ ತಿಳಿಸಿದರು.	25	aalamatti jalaashayada hinneeru vyaaptiyalli Norway deshada maadariyante tadegode nirmisuva sambandha bhaaratiya vijnana samstheya tajnara sahakaaradondige eegaagale sameekshe nadesalaagide endu krishnaa meldande yojaneya punarvasati aayukta tilisidaru.	25	
ಗಾಂಬೋಜ್, ಕಾಚ್ ಪುಳಿ, ಕಾಚಂಪುಳಿ, ಪಣಪ್ಪುಳಿ, ಮಂತುಹುಳಿ ಹೀಗೆ ಉಪ್ಪಾಗೆಗೆ ವಿವಿಧ ಹೆಸರುಗಳಿವೆ.	10	gaamboj, kaach puli, kaachampuli, panappuli, mantuhuli heege uppagege vividha hesarugalive.	10	
ಇದರಿಂದ ಆರೋಗ್ಯಕ್ಕೆ ಧಕ್ಕೆ ಬರುವ ಆಹಾರ ಹಾಗೂ ಮದ್ದನ್ನು ಕೊಳಕು ಅಥವಾ ಸೋಂಕಿನಿಂದ ಕೂಡಿರುವ ಸೀಸೆ, ಪಾತ್ರೆ, ಪೆಟ್ಟಿಗೆ ಇತ್ಯಾದಿಗಳಲ್ಲಿ ಹಾಕಿ ಮಾರುವುದನ್ನು ನಿಷೇಧಿಸಲಾಯಿತು.	18	idarinda aarogyakke dhakke baruva aahara haagoo maddannu kolaku athava sonkininda koodiruva seese, paatre, pettige ityaadigalalli haaki maaruvudannu nishedhisalaayitu.	18	
ಸಂರಕ್ಷಣಾ ಜೀವಶಾಸ್ತ್ರಜ್ಞರು ಅಂತಹ ಅಂದಾಜುಗಳನ್ನು ಪಡೆಯಲು ಪಳೆಯುಳಿಕೆ ದಾಖಲೆಗಳ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಕ್ರಮಗಳು, ಆವಾಸ ಸ್ಥಾನಗಳ ನಷ್ಟದ ದರಗಳು ಹಾಗೂ ಜೀವವೈವಿಧ್ಯತೆಯ ಹಾನಿಯಂತಹ ಇತರ ಅನೇಕ ವ್ಯತ್ಯಯಗಳನ್ನು ಆವಾಸಸ್ಥಾನದ ನಷ್ಟ ಮತ್ತು ಪ್ರದೇಶದಲ್ಲಿ ನೆಲೆಸಿರುವಿಕೆಯದರದ ಕ್ರಿಯೆಯಾಗಿ ಬಳಸುತ್ತಾರೆ.	26	samrakshana jeevashaastrajnaru antaha andaajugalannu padeyalu paliyulike daakhalegala sankhyaashaasteeya kramagalu, aavaasa sthaanagala nashtada daragalu haagoo jeevavaividyhateya haaniyantaha itara aneka vyatyayagalannu aavaasasthaanada nashta mattu pradeshadalli nelesiruvikeyadarada kriyeyaagi balasuttare.	26	
ಮುಳುಗಡೆಯಿಂದ ನೊಂದ ಜನರಿಗೆ ಇನ್ನೂ ಅನೇಕರಿಗೆ ಪರಿಹಾರ ಸಿಗದೆ ಸಂಕಷ್ಟದಲ್ಲಿದ್ದಾರೆ.	8	mulugadeyinda nonda janarige innoo anekarige parihaar sigade sankashtadalliddare.	8	
